,Question,Generated Answer,Topic,BLEU Score,ROUGE Score,Inference Time
143,"""Mengapa Stupa di Candi Borobudur memiliki bentuk tertentu?""","Stupa di Candi Borobudur memiliki bentuk tertentu karena dipengaruhi oleh arsitektur tradisional India dan simbolisme Buddha. Bentuknya dirancang untuk mewakili gunung kosmik, Gunung Meru, yang dianggap suci dalam kosmologi Buddha.",Pemugaran,"{'bleu': 0.1706075826761105, 'precisions': [0.6176470588235294, 0.36363636363636365, 0.28125, 0.22580645161290322], 'brevity_penalty': 0.49367278838913026, 'length_ratio': 0.5862068965517241, 'translation_length': 34, 'reference_length': 58}","{'rouge1': 0.4444444444444445, 'rouge2': 0.27848101265822783, 'rougeL': 0.3950617283950617, 'rougeLsum': 0.3950617283950617}",0.9583892822265625
144,"""Apa yang dimaksud dengan aktivitas Public Relations di Candi Borobudur?""","Aktivitas Public Relations di Taman Wisata Candi Borobudur meliputi kegiatan internal dan eksternal yang bertujuan menciptakan citra positif bagi perusahaan. Kegiatan internal meliputi hubungan dengan karyawan, sedangkan kegiatan eksternal meliputi hubungan dengan pelanggan, komunitas, dan media.",Pemugaran,"{'bleu': 0.3308054213709252, 'precisions': [0.5121951219512195, 0.35, 0.28205128205128205, 0.23684210526315788], 'brevity_penalty': 1.0, 'length_ratio': 1.28125, 'translation_length': 41, 'reference_length': 32}","{'rouge1': 0.5714285714285715, 'rouge2': 0.3934426229508197, 'rougeL': 0.4761904761904762, 'rougeLsum': 0.4761904761904762}",0.7219288349151611
145,"""Apa risiko lingkungan yang dihadapi Candi Borobudur dan langkah-langkah yang diambil untuk mengatasi risiko tersebut?""","Risiko lingkungan yang dihadapi Candi Borobudur adalah erosi, genangan air hujan, dan kerusakan batu akibat faktor lingkungan. Langkah-langkah yang diambil untuk mengatasi risiko tersebut antara lain pembangunan saluran air, pemeliharaan struktur batu, serta penelitian dan pemantauan terus-menerus terhadap kondisi lingkungan sekitar Candi Borobudur.",Pemugaran,"{'bleu': 0.6445610032876119, 'precisions': [0.9387755102040817, 0.8125, 0.723404255319149, 0.6521739130434783], 'brevity_penalty': 0.8322075006903012, 'length_ratio': 0.8448275862068966, 'translation_length': 49, 'reference_length': 58}","{'rouge1': 0.88659793814433, 'rouge2': 0.7578947368421053, 'rougeL': 0.8247422680412372, 'rougeLsum': 0.8247422680412372}",1.156681776046753
146,"""Apa langkah-langkah konkrit yang diambil oleh pemerintah setelah pengeboman Candi Borobudur?""","Pemerintah Indonesia mengambil beberapa langkah konkrit setelah pengeboman Candi Borobudur, yaitu proses hukum bagi para pelaku, pemugaran dan peningkatan sistem keamanan kawasan candi, serta penolakan bantuan luar untuk memperbaiki candi. Langkah-langkah ini menunjukkan respons serius pemerintah Indonesia terhadap peristiwa pengeboman Candi Borobudur.",Pemugaran,"{'bleu': 0.07276375309803214, 'precisions': [0.2553191489361702, 0.10869565217391304, 0.044444444444444446, 0.022727272727272728], 'brevity_penalty': 1.0, 'length_ratio': 1.4242424242424243, 'translation_length': 47, 'reference_length': 33}","{'rouge1': 0.5882352941176471, 'rouge2': 0.4242424242424242, 'rougeL': 0.4411764705882353, 'rougeLsum': 0.4705882352941177}",0.9657344818115234
147,"""Apakah ada ritual atau upacara yang terkait dengan Stupa di Candi Borobudur?""","Ya, ada ritual dan upacara yang terkait dengan Stupa di Candi Borobudur, seperti festival Vaisakha atau 'Ulang Tahun Buddha' yang dirayakan oleh penganut agama Buddha dari beberapa negara. Selama upacara tersebut, stupa didekorasikan dengan lampu bakar dan dinyalakan pada malam hari.",Pemugaran,"{'bleu': 0.18807286942186924, 'precisions': [0.30434782608695654, 0.2222222222222222, 0.1590909090909091, 0.11627906976744186], 'brevity_penalty': 1.0, 'length_ratio': 2.3, 'translation_length': 46, 'reference_length': 20}","{'rouge1': 0.48275862068965514, 'rouge2': 0.3928571428571429, 'rougeL': 0.27586206896551724, 'rougeLsum': 0.27586206896551724}",1.1169977188110352
148,"""Bagaimana Candi Borobudur diwariskan dari generasi ke generasi?""","Candi Borobudur diwariskan dari generasi ke generasi melalui berbagai upaya pelestarian dan perlindungan warisan budaya yang melibatkan peran serta masyarakat lokal, pemerintah, lembaga konservasi, dan organisasi internasional seperti UNESCO. Upaya pelestarian ini meliputi pemugaran, pengawasan, pendidikan, dan promosi untuk memastikan bahwa nilai budaya dan sejarah Candi Borobudur dapat dilestarikan dan diwariskan kepada generasi mendatang.",Pemugaran,"{'bleu': 0.2260278518428385, 'precisions': [0.25806451612903225, 0.22950819672131148, 0.21666666666666667, 0.2033898305084746], 'brevity_penalty': 1.0, 'length_ratio': 3.4444444444444446, 'translation_length': 62, 'reference_length': 18}","{'rouge1': 0.4347826086956522, 'rouge2': 0.41791044776119407, 'rougeL': 0.4347826086956522, 'rougeLsum': 0.4347826086956522}",0.9616656303405762
149,"""Kapan rapat internasional untuk pemugaran candi Borobudur dilaksanakan?""",Rapat internasional untuk membahas pemugaran Candi Borobudur dilaksanakan pada awal tahun 1971 di Yogyakarta.,Pemugaran,"{'bleu': 0.14437687566318166, 'precisions': [0.6, 0.21428571428571427, 0.15384615384615385, 0.08333333333333333], 'brevity_penalty': 0.7165313105737893, 'length_ratio': 0.75, 'translation_length': 15, 'reference_length': 20}","{'rouge1': 0.8125000000000001, 'rouge2': 0.4666666666666667, 'rougeL': 0.375, 'rougeLsum': 0.375}",0.5458991527557373
150,"""Bagaimana Candi Borobudur berperan dalam melestarikan bahasa dan sistem penulisan kuno?""","Candi Borobudur berperan penting dalam melestarikan bahasa dan sistem penulisan kuno melalui prasasti yang ditemukan di dindingnya, yang ditulis dalam bahasa Jawa Kuno. Prasasti ini memberikan wawasan berharga tentang aspek agama, budaya, dan sejarah saat itu, serta berfungsi sebagai sumber utama untuk mempelajari perkembangan bahasa Jawa Kuno dan aksaranya.",Sejarah,"{'bleu': 0.43347648697025226, 'precisions': [0.6181818181818182, 0.46296296296296297, 0.37735849056603776, 0.3269230769230769], 'brevity_penalty': 1.0, 'length_ratio': 1.1458333333333333, 'translation_length': 55, 'reference_length': 48}","{'rouge1': 0.6292134831460674, 'rouge2': 0.4827586206896552, 'rougeL': 0.5393258426966292, 'rougeLsum': 0.5393258426966292}",0.8167853355407715
151,"""Apakah ada bantuan internasional dalam upaya pemulihan dan rekonstruksi Candi Borobudur?""","Ya, ada tawaran bantuan internasional dari UNESCO, tetapi pemerintah Indonesia memilih untuk menangani pemulihan dan rekonstruksi Candi Borobudur sendiri tanpa bantuan internasional.",Sejarah,"{'bleu': 0.0, 'precisions': [0.36, 0.125, 0.0, 0.0], 'brevity_penalty': 0.8521437889662112, 'length_ratio': 0.8620689655172413, 'translation_length': 25, 'reference_length': 29}","{'rouge1': 0.2608695652173913, 'rouge2': 0.04545454545454545, 'rougeL': 0.21739130434782608, 'rougeLsum': 0.21739130434782608}",0.6494693756103516
152,"""Bagaimana peristiwa pengeboman Candi Borobudur mencerminkan dinamika politik dan sosial di Indonesia pada waktu itu?""","Peristiwa pengeboman Candi Borobudur mencerminkan dinamika politik dan sosial di Indonesia pada waktu itu melalui ketegangan politik antara pemerintah Orde Baru dan kelompok-kelompok yang merasa tidak diwakili atau diuntungkan oleh kebijakan politik yang ada. Selain itu, peristiwa ini juga mencerminkan ketegangan sosial yang muncul akibat rasa ketidakadilan, terutama terkait dengan tragedi Tanjung Priok 1984.",Sejarah,"{'bleu': 0.47916958370048757, 'precisions': [0.7413793103448276, 0.5964912280701754, 0.5357142857142857, 0.509090909090909], 'brevity_penalty': 0.8131037598190377, 'length_ratio': 0.8285714285714286, 'translation_length': 58, 'reference_length': 70}","{'rouge1': 0.7192982456140351, 'rouge2': 0.5892857142857143, 'rougeL': 0.6666666666666665, 'rougeLsum': 0.6315789473684211}",0.9819540977478027
153,"""Apa peran petunjuk arah mata angin dalam pengaturan relief-relief Borobudur dari sudut pandang arkeoastronomi?""","Dalam pengaturan relief-relief Borobudur, petunjuk arah mata angin memiliki peran penting dalam konteks arkeoastronomi karena terkait dengan pengamatan astronomi dan perhitungan terkait pergerakan matahari, bulan, dan bintang. Petunjuk arah mata angin ini juga dapat memberikan informasi mengenai hubungan antara pengetahuan astronomi dan penempatan relief-relief di Candi Borobudur.",Sejarah,"{'bleu': 0.354093793210956, 'precisions': [0.46153846153846156, 0.37254901960784315, 0.32, 0.2857142857142857], 'brevity_penalty': 1.0, 'length_ratio': 1.5294117647058822, 'translation_length': 52, 'reference_length': 34}","{'rouge1': 0.5384615384615385, 'rouge2': 0.4473684210526316, 'rougeL': 0.43589743589743585, 'rougeLsum': 0.43589743589743585}",0.8446810245513916
154,"""Apa jenis pemeliharaan rutin yang diperlukan untuk memastikan kualitas jalan di kawasan Candi Borobudur selalu optimal untuk fungsi komersial?""","Terdapat beberapa jenis pemeliharaan rutin yang diperlukan, yaitu perawatan rutin jalan, pembersihan dan pengelolaan sampah, perawatan lanskap, pemeliharaan fasilitas jalan, dan pengaturan lalu lintas. Dengan melakukan pemeliharaan rutin ini, kualitas jalan di kawasan Candi Borobudur dapat selalu optimal.",Sejarah,"{'bleu': 0.20346466606479752, 'precisions': [0.391304347826087, 0.24444444444444444, 0.18181818181818182, 0.13953488372093023], 'brevity_penalty': 0.9167169520254864, 'length_ratio': 0.92, 'translation_length': 46, 'reference_length': 50}","{'rouge1': 0.7435897435897436, 'rouge2': 0.5526315789473685, 'rougeL': 0.5384615384615385, 'rougeLsum': 0.5897435897435896}",0.8659021854400635
155,"""Bagaimana situasi politik di Indonesia pada saat pengeboman Candi Borobudur terjadi?""","Situasi politik di Indonesia pada saat pengeboman Candi Borobudur terjadi ditandai oleh konflik antara Islam dan pemerintah, terutama selama masa Orde Baru. Pemerintahan Orde Baru menekankan pada bidang ekonomi pembangunan yang pragmatis dan nonsektarian, serta berkomitmen pada ideologi resmi negara ""Pancasila"".",Sejarah,"{'bleu': 0.504029052252554, 'precisions': [0.5531914893617021, 0.5, 0.4888888888888889, 0.4772727272727273], 'brevity_penalty': 1.0, 'length_ratio': 1.8076923076923077, 'translation_length': 47, 'reference_length': 26}","{'rouge1': 0.6984126984126985, 'rouge2': 0.6885245901639345, 'rougeL': 0.6984126984126985, 'rougeLsum': 0.6984126984126985}",0.9116430282592773
156,"""Bagaimana konsep keseimbangan dan harmoni tercermin dalam struktur Candi Borobudur?""","Konsep keseimbangan dan harmoni tercermin dalam struktur Candi Borobudur melalui susunan arsitektur dan simbol-simbol yang terdapat di dalamnya, mencerminkan keseimbangan dan harmoni dalam desainnya. Struktur Candi Borobudur juga mencerminkan keseimbangan kosmologi Budhis melalui tingkatan-tingkatan yang mewakili dunia antara.",Sejarah,"{'bleu': 0.42731342647189874, 'precisions': [0.6585365853658537, 0.475, 0.41025641025641024, 0.3157894736842105], 'brevity_penalty': 0.9523901680108287, 'length_ratio': 0.9534883720930233, 'translation_length': 41, 'reference_length': 43}","{'rouge1': 0.6410256410256411, 'rouge2': 0.4473684210526316, 'rougeL': 0.6153846153846154, 'rougeLsum': 0.6153846153846154}",0.8461649417877197
157,"""Apakah atap pada relief Candi Borobudur memiliki pola tertentu?""","Ya, atap pada relief Candi Borobudur memiliki pola tertentu yang mencerminkan variasi tipologi atap bangunan berkonstruksi kayu. Terdapat tujuh tipe atap yang dapat dibedakan dalam relief tersebut.",Sejarah,"{'bleu': 0.13800114469011426, 'precisions': [0.36666666666666664, 0.20689655172413793, 0.14285714285714285, 0.1111111111111111], 'brevity_penalty': 0.740818220681718, 'length_ratio': 0.7692307692307693, 'translation_length': 30, 'reference_length': 39}","{'rouge1': 0.39999999999999997, 'rouge2': 0.3018867924528302, 'rougeL': 0.2909090909090909, 'rougeLsum': 0.2909090909090909}",0.650292158126831
158,"""Bagaimana mengintegrasikan aspek kebudayaan lokal dalam desain dan pengembangan ruang jalan yang mendukung fungsi komersial di sekitar Candi Borobudur?""","Untuk mengintegrasikan aspek kebudayaan lokal dalam desain dan pengembangan ruang jalan yang mendukung fungsi komersial di sekitar Candi Borobudur, dapat dilakukan dengan beberapa langkah seperti studi kebudayaan lokal, desain berbasis budaya, pemanfaatan material lokal, pemberdayaan seniman lokal, pendidikan dan interpretasi, serta konservasi dan pelestarian. Dengan demikian, dapat menciptakan lingkungan yang memadukan fungsi komersial dengan kekayaan budaya lokal.",Sejarah,"{'bleu': 0.31548804687886495, 'precisions': [0.42424242424242425, 0.3076923076923077, 0.28125, 0.2698412698412698], 'brevity_penalty': 1.0, 'length_ratio': 1.1, 'translation_length': 66, 'reference_length': 60}","{'rouge1': 0.7735849056603773, 'rouge2': 0.5961538461538463, 'rougeL': 0.7358490566037734, 'rougeLsum': 0.7547169811320754}",1.0487234592437744
159,"""Bagaimana peristiwa pengeboman Candi Borobudur mempengaruhi persepsi dunia terhadap Indonesia?""","Peristiwa pengeboman Candi Borobudur mempengaruhi persepsi dunia terhadap Indonesia secara negatif, karena menimbulkan kekhawatiran terhadap keamanan dan stabilitas di Indonesia. Hal ini juga memengaruhi citra Indonesia sebagai tujuan pariwisata yang aman dan menarik, serta berdampak pada hubungan diplomatik dengan negara lain.",Sejarah,"{'bleu': 0.39686250287931146, 'precisions': [0.4888888888888889, 0.4090909090909091, 0.37209302325581395, 0.3333333333333333], 'brevity_penalty': 1.0, 'length_ratio': 1.5517241379310345, 'translation_length': 45, 'reference_length': 29}","{'rouge1': 0.6060606060606061, 'rouge2': 0.53125, 'rougeL': 0.5757575757575758, 'rougeLsum': 0.5757575757575758}",0.7831728458404541
160,"""Apa tujuan membangun Candi Borobudur?""","Candi Borobudur dibangun sebagai monumen Buddha dan penghormatan kepada ajaran Buddha, serta sebagai tempat ibadah dan ziarah bagi umat Buddha. Pembangunannya juga dimaksudkan untuk menunjukkan kekuatan dan pengaruh Dinasti Shailendra.",Sejarah,"{'bleu': 0.31364609891977446, 'precisions': [0.36363636363636365, 0.34375, 0.2903225806451613, 0.26666666666666666], 'brevity_penalty': 1.0, 'length_ratio': 2.357142857142857, 'translation_length': 33, 'reference_length': 14}","{'rouge1': 0.5365853658536585, 'rouge2': 0.5128205128205129, 'rougeL': 0.5365853658536585, 'rougeLsum': 0.5365853658536585}",0.7032821178436279
161,"""Apa peran promosi pariwisata dalam mendukung pengembangan fungsi komersial di sekitar Candi Borobudur, dan bagaimana dapat ditingkatkan?""","Peran promosi pariwisata sangat penting dalam mendukung pengembangan fungsi komersial di sekitar Candi Borobudur karena dapat meningkatkan jumlah pengunjung dan minat wisatawan untuk berpartisipasi dalam aktivitas komersial. Promosi pariwisata dapat ditingkatkan melalui beberapa cara, seperti pemasaran digital, kerjasama dengan agen perjalanan, acara dan festival, promosi berkelanjutan, dan pengembangan paket wisata.",Sejarah,"{'bleu': 0.43716022327359466, 'precisions': [0.6491228070175439, 0.5357142857142857, 0.4909090909090909, 0.46296296296296297], 'brevity_penalty': 0.824496438862029, 'length_ratio': 0.8382352941176471, 'translation_length': 57, 'reference_length': 68}","{'rouge1': 0.8333333333333334, 'rouge2': 0.6981132075471698, 'rougeL': 0.7962962962962963, 'rougeLsum': 0.8148148148148148}",1.4639496803283691
162,"""Apakah perlu ada peningkatan kapasitas layanan publik seperti toilet dan fasilitas umum lainnya untuk mendukung pertumbuhan fungsi komersial di sekitar Candi Borobudur?""","Ya, peningkatan kapasitas layanan publik seperti toilet dan fasilitas umum lainnya sangat diperlukan untuk mendukung pertumbuhan fungsi komersial di sekitar Candi Borobudur. Hal ini karena peningkatan jumlah pengunjung dan aktivitas komersial di kawasan tersebut memerlukan fasilitas umum yang memadai untuk memenuhi kebutuhan pengunjung dan pelaku usaha.",Sejarah,"{'bleu': 0.7366971562025978, 'precisions': [0.9183673469387755, 0.8541666666666666, 0.7872340425531915, 0.717391304347826], 'brevity_penalty': 0.9029926940720302, 'length_ratio': 0.9074074074074074, 'translation_length': 49, 'reference_length': 54}","{'rouge1': 0.8936170212765957, 'rouge2': 0.8260869565217391, 'rougeL': 0.8936170212765957, 'rougeLsum': 0.8936170212765957}",0.8866086006164551
163,"""Kapan Candi Borobudur pertama kali dibangun?""",Candi Borobudur pertama kali dibangun oleh dinasti Shailendra pada abad ke-8 atau ke-9. Pembangunannya diperkirakan selesai pada sekitar tahun 824 M.,Sejarah,"{'bleu': 0.5798442808829942, 'precisions': [0.6086956521739131, 0.5909090909090909, 0.5714285714285714, 0.55], 'brevity_penalty': 1.0, 'length_ratio': 1.4375, 'translation_length': 23, 'reference_length': 16}","{'rouge1': 0.7894736842105263, 'rouge2': 0.7777777777777778, 'rougeL': 0.7894736842105263, 'rougeLsum': 0.7894736842105263}",0.5738794803619385
164,"""Bagaimana perasaan dan sikap umum masyarakat terhadap kejadian pengeboman Candi Borobudur?""","Masyarakat umumnya merasa terkejut, takut, dan tidak aman setelah kejadian pengeboman Candi Borobudur. Namun, ada juga yang menunjukkan sikap keberanian dengan tetap mengunjungi Candi Borobudur setelah kejadian tersebut.",Sejarah,"{'bleu': 0.40236057392677443, 'precisions': [0.45454545454545453, 0.40625, 0.3870967741935484, 0.36666666666666664], 'brevity_penalty': 1.0, 'length_ratio': 1.736842105263158, 'translation_length': 33, 'reference_length': 19}","{'rouge1': 0.6341463414634146, 'rouge2': 0.5128205128205128, 'rougeL': 0.5853658536585366, 'rougeLsum': 0.5853658536585366}",0.6758792400360107
165,"""Apa tujuan dari pelaku pengeboman Candi Borobudur tahun 1985?""","Tujuan dari pelaku pengeboman Candi Borobudur tahun 1985 adalah sebagai aksi balas dendam terhadap pemerintah dan ekspresi kemarahan terhadap orang Kristen yang dianggap bersekutu dengan pemerintahan Orde Baru. Selain itu, pengeboman tersebut juga terkait dengan faktor politik, ekonomi, dan ideologi.",Sejarah,"{'bleu': 0.5594039778654268, 'precisions': [0.6444444444444445, 0.5681818181818182, 0.5348837209302325, 0.5], 'brevity_penalty': 1.0, 'length_ratio': 1.1842105263157894, 'translation_length': 45, 'reference_length': 38}","{'rouge1': 0.7297297297297296, 'rouge2': 0.6944444444444444, 'rougeL': 0.7297297297297296, 'rougeLsum': 0.7297297297297296}",0.7519917488098145
166,"""Bagaimana Candi Borobudur dapat dijadikan sumber inspirasi dalam pembelajaran sejarah?""","Candi Borobudur dapat dijadikan sumber inspirasi dalam pembelajaran sejarah karena memungkinkan siswa untuk melihat, mengamati, dan menanyakan langsung terhadap materi yang belum jelas. Hal ini memungkinkan siswa untuk berpikir kreatif dan menemukan konsep-konsep baru tentang materi sejarah.",Sejarah,"{'bleu': 0.22985883862130396, 'precisions': [1.0, 0.925, 0.8461538461538461, 0.7631578947368421], 'brevity_penalty': 0.26146276004235247, 'length_ratio': 0.4270833333333333, 'translation_length': 41, 'reference_length': 96}","{'rouge1': 0.628099173553719, 'rouge2': 0.5714285714285714, 'rougeL': 0.6115702479338843, 'rougeLsum': 0.6115702479338843}",0.7891638278961182
167,"""Bagaimana peran posisi geografis Candi Borobudur dalam kaitannya dengan observasi astronomi pada masa lalu?""","Posisi geografis Candi Borobudur memiliki peran penting dalam observasi astronomi pada masa lalu, karena relief dan stupa di candi ini memiliki hubungan dengan aspek astronomi seperti titik balik matahari musim panas, titik balik matahari musim dingin, dan ekuinoks. Posisi geografis ini juga memfasilitasi observasi astronomi dan penerapan pengetahuan astronomi dalam kehidupan masyarakat pada masa lalu.",Sejarah,"{'bleu': 0.36817414337630333, 'precisions': [0.4666666666666667, 0.4067796610169492, 0.3448275862068966, 0.2807017543859649], 'brevity_penalty': 1.0, 'length_ratio': 1.8181818181818181, 'translation_length': 60, 'reference_length': 33}","{'rouge1': 0.5853658536585366, 'rouge2': 0.575, 'rougeL': 0.5609756097560975, 'rougeLsum': 0.5609756097560975}",0.8656806945800781
168,"""Bagaimana Candi Borobudur diintegrasikan dalam kurikulum pembelajaran sejarah di Indonesia?""","Candi Borobudur diintegrasikan dalam kurikulum sejarah di Indonesia sebagai situs sejarah dan budaya yang signifikan untuk memberi siswa pemahaman tentang warisan yang kaya dan sejarah negara mereka. Melalui studi Candi Borobudur, siswa memperoleh wawasan tentang aspek sejarah, agama, dan seni peradaban kuno di Indonesia.",Sejarah,"{'bleu': 0.2979883618320799, 'precisions': [0.5510204081632653, 0.3125, 0.23404255319148937, 0.1956521739130435], 'brevity_penalty': 1.0, 'length_ratio': 1.0888888888888888, 'translation_length': 49, 'reference_length': 45}","{'rouge1': 0.5609756097560975, 'rouge2': 0.32499999999999996, 'rougeL': 0.5121951219512196, 'rougeLsum': 0.5121951219512196}",0.7553865909576416
169,"""Kapan Candi Borobudur ditinggalkan dan mengapa?""","Candi Borobudur ditinggalkan sekitar abad ke-14 setelah keruntuhan Kerajaan Mataram Kuno. Penyebab pasti meninggalkannya tidak sepenuhnya jelas, namun diperkirakan bahwa perubahan politik, agama, dan letusan gunung berapi di sekitar wilayah tersebut berkontribusi terhadap pengabaian dan peninggalkan Candi Borobudur.",Sejarah,"{'bleu': 0.8771821300553708, 'precisions': [1.0, 0.9761904761904762, 0.9512195121951219, 0.925], 'brevity_penalty': 0.9111723099960218, 'length_ratio': 0.9148936170212766, 'translation_length': 43, 'reference_length': 47}","{'rouge1': 0.975, 'rouge2': 0.9487179487179489, 'rougeL': 0.975, 'rougeLsum': 0.975}",0.806246280670166
170,"""Bagaimana tipologi atap pada relief Candi Borobudur?""","Tipologi atap bangunan berkonstruksi kayu pada relief Candi Borobudur dapat dibedakan menjadi tujuh tipe/kelompok, yaitu limasan, limasan melengkung, limasan dengan tambahan kanopi, pelana, pelana miring keluar, pelana melengkung, dan atap persegi bertingkat. Setiap tipe atap memiliki karakteristik konstruksi yang berbeda.",Sejarah,"{'bleu': 0.8180786560310687, 'precisions': [0.8235294117647058, 0.82, 0.8163265306122449, 0.8125], 'brevity_penalty': 1.0, 'length_ratio': 1.1590909090909092, 'translation_length': 51, 'reference_length': 44}","{'rouge1': 0.8918918918918919, 'rouge2': 0.888888888888889, 'rougeL': 0.8918918918918919, 'rougeLsum': 0.8918918918918919}",0.8159098625183105
171,"""Apa peran Candi Borobudur dalam sejarah agama Buddha di Indonesia?""","Candi Borobudur memiliki peran penting dalam sejarah agama Buddha di Indonesia sebagai tempat ritual dan ibadah, serta sebagai penghormatan terhadap kemuliaan Sang Buddha. Candi ini juga menjadi simbol penting dalam penyebaran dan pemahaman ajaran spiritual Buddha di Indonesia.",Sejarah,"{'bleu': 0.2769837547999248, 'precisions': [0.5609756097560976, 0.3, 0.23076923076923078, 0.18421052631578946], 'brevity_penalty': 0.9523901680108287, 'length_ratio': 0.9534883720930233, 'translation_length': 41, 'reference_length': 43}","{'rouge1': 0.5599999999999999, 'rouge2': 0.32876712328767127, 'rougeL': 0.32, 'rougeLsum': 0.32}",1.4658451080322266
172,"""Apakah terdapat perubahan dalam kebijakan keamanan nasional setelah pengeboman Candi Borobudur?""","Ya, terdapat perubahan dalam kebijakan keamanan nasional setelah pengeboman Candi Borobudur, yaitu peningkatan pengamanan dan perlindungan terhadap situs-situs bersejarah di Indonesia.",Sejarah,"{'bleu': 0.0, 'precisions': [0.4166666666666667, 0.043478260869565216, 0.0, 0.0], 'brevity_penalty': 0.17377394345044514, 'length_ratio': 0.36363636363636365, 'translation_length': 24, 'reference_length': 66}","{'rouge1': 0.2077922077922078, 'rouge2': 0.05333333333333334, 'rougeL': 0.15584415584415584, 'rougeLsum': 0.15584415584415584}",0.5803072452545166
173,"""Bagaimana Candi Borobudur berkontribusi pada identitas nasional Indonesia?""","Candi Borobudur berkontribusi pada identitas nasional Indonesia melalui beberapa cara, seperti menjadi simbol kekayaan budaya dan sejarah, daya tarik wisata, objek pendidikan dan penelitian, serta simbol kebanggaan nasional. Kontribusinya memperkuat identitas Indonesia sebagai negara dengan warisan budaya yang kaya dan beragam.",Sejarah,"{'bleu': 0.06465809722334351, 'precisions': [0.8936170212765957, 0.5217391304347826, 0.3111111111111111, 0.18181818181818182], 'brevity_penalty': 0.16044770195267458, 'length_ratio': 0.3533834586466165, 'translation_length': 47, 'reference_length': 133}","{'rouge1': 0.4645161290322581, 'rouge2': 0.3006535947712418, 'rougeL': 0.4, 'rougeLsum': 0.43870967741935485}",0.8688313961029053
174,"""Apakah perlu ada integrasi transportasi publik yang lebih baik untuk mendukung kegiatan komersial di kawasan Candi Borobudur?""","Ya, integrasi transportasi publik yang lebih baik dapat sangat mendukung kegiatan komersial di kawasan Candi Borobudur dengan memudahkan aksesibilitas dan meningkatkan jumlah pengunjung. Dengan demikian, dapat meningkatkan potensi pasar untuk kegiatan komersial di area tersebut.",Sejarah,"{'bleu': 0.4325805424158865, 'precisions': [0.8717948717948718, 0.7368421052631579, 0.6216216216216216, 0.5555555555555556], 'brevity_penalty': 0.6303131865967199, 'length_ratio': 0.6842105263157895, 'translation_length': 39, 'reference_length': 57}","{'rouge1': 0.7058823529411764, 'rouge2': 0.6265060240963856, 'rougeL': 0.6823529411764706, 'rougeLsum': 0.6823529411764706}",0.8266551494598389
175,"""Apa yang menjadi latar belakang utama dari pengeboman Candi Borobudur pada tahun 1985?""","Latar belakang utama dari pengeboman Candi Borobudur pada tahun 1985 meliputi faktor politik, sosial, emosi keagamaan dan ideologi, serta faktor ekonomi. Faktor-faktor ini termasuk reaksi terhadap kebijakan Orde Baru, rasa ketidakadilan dalam tragedi Tanjung Priok 1984, emosi keagamaan, dan kesulitan ekonomi yang dialami oleh sebagian pelaku.",Sejarah,"{'bleu': 0.44721324197212264, 'precisions': [0.46296296296296297, 0.4528301886792453, 0.4423076923076923, 0.43137254901960786], 'brevity_penalty': 1.0, 'length_ratio': 2.0, 'translation_length': 54, 'reference_length': 27}","{'rouge1': 0.6176470588235294, 'rouge2': 0.6060606060606061, 'rougeL': 0.6176470588235294, 'rougeLsum': 0.6176470588235294}",0.9281389713287354
176,"""Bagaimana peran komunitas lokal dalam menjaga dan melestarikan Candi Borobudur?""",Komunitas lokal memiliki peran penting dalam menjaga dan melestarikan Candi Borobudur dengan membuat rumah dan tempat penginapan untuk para pengunjung. Mereka juga berperan dalam melestarikan nilai budaya melalui pengembangan infrastruktur pariwisata dan pemanfaatan nilai budaya candi Borobudur.,Sejarah,"{'bleu': 0.0, 'precisions': [0.3076923076923077, 0.13157894736842105, 0.02702702702702703, 0.0], 'brevity_penalty': 1.0, 'length_ratio': 1.4444444444444444, 'translation_length': 39, 'reference_length': 27}","{'rouge1': 0.3666666666666667, 'rouge2': 0.20689655172413793, 'rougeL': 0.23333333333333334, 'rougeLsum': 0.23333333333333334}",0.7316157817840576
177,"""Apakah pengeboman Candi Borobudur memiliki dampak jangka panjang terhadap pariwisata di Indonesia?""","Tidak, pengeboman Candi Borobudur pada tahun 1985 tidak memiliki dampak jangka panjang yang signifikan terhadap pariwisata di Indonesia. Jumlah wisatawan mancanegara yang datang ke Indonesia pada tahun 1984-1986 bahkan mengalami kenaikan dan kenaikan tersebut stabil setiap tahunnya.",Sejarah,"{'bleu': 0.2188294363252701, 'precisions': [0.3333333333333333, 0.2682926829268293, 0.2, 0.1282051282051282], 'brevity_penalty': 1.0, 'length_ratio': 2.4705882352941178, 'translation_length': 42, 'reference_length': 17}","{'rouge1': 0.5384615384615384, 'rouge2': 0.44000000000000006, 'rougeL': 0.5384615384615384, 'rougeLsum': 0.5384615384615384}",0.7485373020172119
